Program Health,PROGRAM CODE,PROGRAM NAME,has capstone,has co-op,has shadowing,has placement,has simulation,Full Address,Postal Code,Latitude,Longitude,"22F
# of Students Placed",Mode of Placement
Excellent,Electric Drive Vehicle Technician,Early Childhood Education,0,0,0,0,0,"Northway Ave, LaSalle, ON N9H, Canada",N9B 3L8,42.2426145,-83.0270786,1,Placement
Excellent,Electric Drive Vehicle Technician,Early Childhood Education,0,0,0,0,0,"McNaughton Ave E, Chatham-Kent, ON, Canada",N7M 5L7,42.426045,-82.183806,0,Placement
Excellent,Electric Drive Vehicle Technician,Early Childhood Education,0,0,0,0,0,"Curry Ave, Windsor, ON, Canada",N8X 1J6,42.2850881,-83.0389083,0,Placement
Excellent,Electric Drive Vehicle Technician,Early Childhood Education,0,0,0,0,0,"Fairview Ave W, Essex, ON N8M, Canada",N8N 5G8,42.1651271,-82.8217344,0,Placement
Excellent,Electric Drive Vehicle Technician,Early Childhood Education,0,0,0,0,0,"LaSalle, ON, Canada",N9J 2B6,42.2355411,-83.1024769,0,Placement
Excellent,Electric Drive Vehicle Technician,Early Childhood Education,0,0,0,0,0,"Somme Ave, Windsor, ON, Canada",N8T 3 E7,42.2982207,-82.9818136,0,Placement
Excellent,Electric Drive Vehicle Technician,Early Childhood Education,0,0,0,0,0,"Ellis St E, Windsor, ON N8X, Canada",N8X 2H6,42.3057116,-83.0181077,0,Placement
Excellent,Electric Drive Vehicle Technician,Early Childhood Education,0,0,0,0,0,"Sprucewood Ave, LaSalle, ON, Canada",N9J 1X6,42.2515705,-83.0740992,6,Placement
Excellent,Electric Drive Vehicle Technician,Early Childhood Education,0,0,0,0,0,"Totten St, Windsor, ON, Canada",N8S2A6,42.2887731,-83.0484379,0,Placement
Excellent,Electric Drive Vehicle Technician,Early Childhood Education,0,0,0,0,0,"Brian Ave, Brick Township, NJ 08724, USA",N8M 2N8,40.0896685,-74.1157532,0,Placement
Excellent,Electric Drive Vehicle Technician,Early Childhood Education,0,0,0,0,0,"Ontario, Canada",N8S 1Z9,51.253775,-85.3232139,0,Placement
Excellent,Greenhouse Technician,Early Childhood Education,0,0,0,0,0,"Victoria Rd, Ridgetown, ON N0P, Canada",N0P 2C0,42.4501271,-81.8722123,1,Placement
Excellent,Greenhouse Technician,Early Childhood Education,0,0,0,0,0,"St Peter St, Belle River, ON N0R 1A0, Canada",N0R 1A0,42.290219,-82.7022466,4,Placement
Excellent,Greenhouse Technician,Early Childhood Education,0,0,0,0,0,"Ouellette Ave, Windsor, ON, Canada",N9E 2T6,42.2889378,-83.0207357,1,Placement
Excellent,Greenhouse Technician,Early Childhood Education,0,0,0,0,0,"Roselawn Dr, Windsor, ON, Canada",N8X 2N9,42.2582255,-83.013024,1,Placement
Excellent,Greenhouse Technician,Early Childhood Education,0,0,0,0,0,"University Ave, Wallaceburg, ON N8A, Canada",N8A 3Z8,42.59892,-82.388918,0,Placement
Excellent,Greenhouse Technician,Early Childhood Education,0,0,0,0,0,"Talbot St E, Leamington, ON, Canada",N8H 1M2,42.0555511,-82.589608,0,Placement
Excellent,Greenhouse Technician,Early Childhood Education,0,0,0,0,0,"Jefferson Blvd, Windsor, ON, Canada",N8T 3E7,42.3103175,-82.9517159,0,Placement
Excellent,Greenhouse Technician,Early Childhood Education,0,0,0,0,0,"St James St, Windsor, ON N9C, Canada",N9C 3P6,42.2842071,-83.0610012,0,Placement
Excellent,Greenhouse Technician,Early Childhood Education,0,0,0,0,0,  ,0,,,0,Placement
Excellent,Greenhouse Technician,Early Childhood Education,0,0,0,0,0,"E C. Row Ave, Windsor, ON, Canada",N8W 1Y6,42.2891629,-82.9490857,0,Placement
Excellent,K240,Early Childhood Education,0,0,0,0,0,"I. C. Roy Dr, Lakeshore, ON N0R, Canada",N8W 3S6,42.2936295,-82.7734237,0,Placement
Excellent,K240,Early Childhood Education,0,0,0,0,0,"Chilver Rd, Windsor, ON, Canada",N8Y 2K5,42.3043281,-83.0024695,0,Placement
Excellent,K240,Early Childhood Education,0,0,0,0,0,"Banwell Rd, Windsor, ON, Canada",N8R 2K9,42.3053098,-82.8989892,0,Placement
Excellent,K240,Early Childhood Education,0,0,0,0,0,"Wyoming Ave, Windsor, ON N9H, Canada",N9H 1P6,42.2495148,-83.0501158,0,Placement
Excellent,K240,Early Childhood Education,0,0,0,0,0,"Windsor, ON, Canada",N8W 1V5,42.3149367,-83.0363633,0,Placement
Excellent,K240,Early Childhood Education,0,0,0,0,0,"Creek St, Wallaceburg, ON N8A, Canada",N8A 4C4,42.5962841,-82.3862102,0,Placement
Excellent,K240,Early Childhood Education,0,0,0,0,0,"Labelle St, Windsor, ON N9E, Canada",N9E 4G4,42.2690569,-83.0334457,2,Placement
Excellent,K240,Early Childhood Education,0,0,0,0,0,"Kenwood Blvd, Windsor, ON N9J, Canada",N9J 2Z9,42.2338622,-83.09935,1,Placement
Excellent,K240,Early Childhood Education,0,0,0,0,0,"Advance Blvd, Lakeshore, ON N8N, Canada",N8N 5G8,42.301765,-82.824289,3,Placement
Excellent,K240,Early Childhood Education,0,0,0,0,0,"Ypres Ave, Windsor, ON N8W, Canada",N8W 5K9,42.2982475,-82.9891694,0,Placement
Excellent,K240,Early Childhood Education,0,0,0,0,0,"Ellrose Ave, Windsor, ON, Canada",N8Y 4L9,42.3139756,-82.9745719,1,Placement
Excellent,K240,Early Childhood Education,0,0,0,0,0,"Wyoming Ave, Windsor, ON N9H, Canada",N9H 1P6,42.2495148,-83.0501158,0,Placement
Excellent,K240,Early Childhood Education,0,0,0,0,0,"Giles Blvd E, Windsor, ON, Canada",N9A 4B4,42.3091575,-83.0215363,0,Placement
Excellent,K240,Early Childhood Education,0,0,0,0,0,"Ducharme St, Windsor, ON N9G, Canada",N9G 0A1,42.2544224,-82.9791997,1,Placement
Excellent,K240,Early Childhood Education,0,0,0,0,0,"Sandwich St., Windsor, ON N9C, Canada",N9C 1B1,42.2908182,-83.0825025,0,Placement
Excellent,K240,Early Childhood Education,0,0,0,0,0,"Wheatley, ON N0P 2P0, Canada",N0P 2P0,42.095061,-82.4629497,0,Placement
Excellent,K240,Early Childhood Education,0,0,0,0,0,"Cherrylawn Cres, Amherstburg, ON N9V, Canada",N8H 1M2,42.0980006,-83.1017583,0,Placement
Excellent,K240,Early Childhood Education,0,0,0,0,0,"Graham St, Thamesville, ON N0P 2K0, Canada",N0P 2K0,42.5583889,-81.9789099,0,Placement
Excellent,K240,Early Childhood Education,0,0,0,0,0,"Cousineau Cir, Windsor, ON N9G, Canada",N9G 1V9,42.2425661,-83.0115904,0,Placement
Excellent,K240,Early Childhood Education,0,0,0,0,0,"Dougall Ave, Windsor, ON, Canada",N9A 4R2,42.2828686,-83.0200207,0,Placement
Low Admission,Electric Drive Vehicle Technician,Electric Drive Vehicle Technician,0,0,0,0,0,Lauzon Rd Windsor ,0,NA,,0,Lido commitment letters
Low Admission,Electric Drive Vehicle Technician,Electric Drive Vehicle Technician,0,0,0,0,0,Seminole St Windsor ,0,NA,,0,Lido commitment letters
Low Admission,Electric Drive Vehicle Technician,Electric Drive Vehicle Technician,0,0,0,0,0,Olympia Dr Oldcastle ,0,NA,,0,Lido commitment letters
Low Admission,Electric Drive Vehicle Technician,Electric Drive Vehicle Technician,0,0,0,0,0,Walker Rd Windsor ,0,NA,,0,Lido commitment letters
Low Admission,Electric Drive Vehicle Technician,Electric Drive Vehicle Technician,0,0,0,0,0,South St Belle River ,0,NA,,0,Lido commitment letters
Low Admission,Electric Drive Vehicle Technician,Electric Drive Vehicle Technician,0,0,0,0,0,Old Tecumseh Rd Belle River ,0,NA,,0,Lido commitment letters
Low Admission,Electric Drive Vehicle Technician,Electric Drive Vehicle Technician,0,0,0,0,0,Sylvestre Dr Windsor ,0,NA,,0,Lido commitment letters
Low Admission,Electric Drive Vehicle Technician,Electric Drive Vehicle Technician,0,0,0,0,0,Sylvestre Dr Windsor ,0,NA,,0,Lido commitment letters
Low Admission,Electric Drive Vehicle Technician,Electric Drive Vehicle Technician,0,0,0,0,0,Walker Rd Windsor ,0,NA,,0,Lido commitment letters
Low Admission,Electric Drive Vehicle Technician,Electric Drive Vehicle Technician,0,0,0,0,0,Rourke Line Belle River ,0,NA,,0,Lido commitment letters
Low Admission,Electric Drive Vehicle Technician,Electric Drive Vehicle Technician,0,0,0,0,0,Walker Rd Windsor ,0,NA,,0,Lido commitment letters
Low Admission,Electric Drive Vehicle Technician,Electric Drive Vehicle Technician,0,0,0,0,0,Huron Church Rd Windsor ,0,NA,,0,Lido commitment letters
Low Admission,Electric Drive Vehicle Technician,Electric Drive Vehicle Technician,0,0,0,0,0,Kildare Rd Windsor ,0,NA,,0,Lido commitment letters
Low Admission,Electric Drive Vehicle Technician,Electric Drive Vehicle Technician,0,0,0,0,0,Walker Rd Windsor ,0,NA,,0,Lido commitment letters
Low Admission,Electric Drive Vehicle Technician,Electric Drive Vehicle Technician,0,0,0,0,0,Tecumseh Rd W Windsor ,0,NA,,0,Lido commitment letters
Low Admission,Electric Drive Vehicle Technician,Electric Drive Vehicle Technician,0,0,0,0,0,Tecumseh Rd E Windsor ,0,NA,,0,Lido commitment letters
Low Admission,Electric Drive Vehicle Technician,Electric Drive Vehicle Technician,0,0,0,0,0,Tecumseh Rd E Windsor ,0,NA,,0,Lido commitment letters
Low Admission,Electric Drive Vehicle Technician,Electric Drive Vehicle Technician,0,0,0,0,0,Tecumseh rd E Windsor ,0,NA,,0,Lido commitment letters
Low Admission,Electric Drive Vehicle Technician,Electric Drive Vehicle Technician,0,0,0,0,0,Tecumseh Rd E Windsor ,0,NA,,0,Lido commitment letters
Low Admission,Electric Drive Vehicle Technician,Electric Drive Vehicle Technician,0,0,0,0,0,Tecumseh Rd E Windsor ,0,NA,,0,Lido commitment letters
Low Admission,Electric Drive Vehicle Technician,Electric Drive Vehicle Technician,0,0,0,0,0,Tecumseh Rd E Windsor ,0,NA,,0,Lido commitment letters
Low Admission,Electric Drive Vehicle Technician,Electric Drive Vehicle Technician,0,0,0,0,0,Tecumseh Rd Windsor ,0,NA,,0,Lido commitment letters
Low Admission,Electric Drive Vehicle Technician,Electric Drive Vehicle Technician,0,0,0,0,0,Eugenie St E Windsor ,0,NA,,0,Lido commitment letters
Low Admission,Electric Drive Vehicle Technician,Electric Drive Vehicle Technician,0,0,0,0,0,Holden Ave Windsor ,0,NA,,0,Lido commitment letters
Low Admission,Electric Drive Vehicle Technician,Electric Drive Vehicle Technician,0,0,0,0,0,Walker Rd Windsor ,0,NA,,0,Lido commitment letters
Low Admission,Electric Drive Vehicle Technician,Electric Drive Vehicle Technician,0,0,0,0,0,Tecumseh Rd E Windsor ,0,NA,,0,Lido commitment letters
Low Admission,Electric Drive Vehicle Technician,Electric Drive Vehicle Technician,0,0,0,0,0,North Talbot Rd unit Windsor ,0,NA,,0,Lido commitment letters
Low Admission,Greenhouse Technician,Electrical Engineering Technician,0,0,0,0,0,  ,0,,,0,PAC
Low Admission,Greenhouse Technician,Electrical Engineering Technician,0,0,0,0,0,  ,0,,,0,PAC
Low Admission,Greenhouse Technician,Electrical Engineering Technician,0,0,0,0,0,  ,0,,,0,PAC
Low Admission,Greenhouse Technician,Electrical Engineering Technician,0,0,0,0,0,  ,0,,,0,PAC
Low Admission,Greenhouse Technician,Electrical Techniques (both),0,0,0,0,0,  ,0,,,0,PAC
Low Admission,Greenhouse Technician,Electrical Techniques (both),0,0,0,0,0,  ,0,,,0,PAC
Low Admission,Greenhouse Technician,Electrical Techniques (both),0,0,0,0,0,  ,0,,,0,PAC
Low Admission,Greenhouse Technician,Electrical Techniques (both),0,0,0,0,0,  ,0,,,0,PAC
Low Admission,Greenhouse Technician,Electromechanical Engineering Technician/Technology - Robotics,0,1,1,0,0,  ,0,,,0,Job Shadow
Low Admission,Greenhouse Technician,Electromechanical Engineering Technician/Technology - Robotics,0,1,1,0,0,  ,0,,,2,Job Shadow
Low Admission,Interior Design,Electromechanical Engineering Technician/Technology - Robotics,0,1,1,0,0,  ,0,,,1,Job Shadow
Low Admission,Interior Design,Electromechanical Engineering Technician/Technology - Robotics,0,1,1,0,0,  ,0,,,4,Job Shadow
Low Admission,Interior Design,Electromechanical Engineering Technician/Technology - Robotics,0,1,1,0,0,  ,0,,,1,Job Shadow
Low Admission,Interior Design,Electromechanical Engineering Technician/Technology - Robotics,0,1,1,0,0,  ,0,,,1,Job Shadow
Low Admission,Interior Design,Electromechanical Engineering Technician/Technology - Robotics,0,1,1,0,0,  ,0,,,1,Job Shadow
Low Admission,Interior Design,Electromechanical Engineering Technician/Technology - Robotics,0,1,1,0,0,  ,0,,,4,Job Shadow
Low Admission,Interior Design,Electromechanical Engineering Technician/Technology - Robotics,0,1,1,0,0,  ,0,,,2,Job Shadow
Low Admission,Interior Design,Electromechanical Engineering Technician/Technology - Robotics,0,1,1,0,0,  ,0,,,2,Job Shadow
Low Admission,Interior Design,Electromechanical Engineering Technician/Technology - Robotics,0,1,1,0,0,  ,0,,,3,Job Shadow
Low Admission,Interior Design,Electromechanical Engineering Technician/Technology - Robotics,0,1,1,0,0,  ,0,,,0,Job Shadow
Low Admission,Interior Design,Electromechanical Engineering Technician/Technology - Robotics,0,1,1,0,0,  ,0,,,0,Job Shadow
Low Admission,Interior Design,Electromechanical Engineering Technician/Technology - Robotics,0,1,1,0,0,  ,0,,,0,Job Shadow
Low Admission,T974/T976,Electromechanical Engineering Technician/Technology - Robotics,0,1,1,0,0,  ,0,,,0,Job Shadow
Low Admission,T974/T976,Electromechanical Engineering Technician/Technology - Robotics,0,1,1,0,0,  ,0,,,0,Job Shadow
Low Admission,T974/T976,Electromechanical Engineering Technician/Technology - Robotics,0,1,1,0,0,  ,0,,,0,Job Shadow
Low Admission,T974/T976,Electromechanical Engineering Technician/Technology - Robotics,0,1,1,0,0,  ,0,,,0,Job Shadow
Low Admission,T974/T976,Electromechanical Engineering Technician/Technology - Robotics,0,1,1,0,0,  ,0,,,0,Job Shadow
Low Admission,T974/T976,Electromechanical Engineering Technician/Technology - Robotics,0,1,1,0,0,  ,0,,,0,Job Shadow
Low Admission,T974/T976,Electromechanical Engineering Technician/Technology - Robotics,0,1,1,0,0,  ,0,,,0,Job Shadow
Low Admission,T974/T976,Electromechanical Engineering Technician/Technology - Robotics,0,1,1,0,0,  ,0,,,0,Job Shadow
Low Admission,T974T976,Electromechanical Engineering Technology/Technician - Robotics,0,0,0,0,0,  ,0,,,0,PAC
Low Admission,T974T976,Electromechanical Engineering Technology/Technician - Robotics,0,0,0,0,0,  ,0,,,0,PAC
Low Admission,T974T976,Electromechanical Engineering Technology/Technician - Robotics,0,0,0,0,0,  ,0,,,0,PAC
Low Admission,T974T976,Electromechanical Engineering Technology/Technician - Robotics,0,0,0,0,0,  ,0,,,0,PAC
Low Admission,T974T976,Electromechanical Engineering Technology/Technician - Robotics,0,0,0,0,0,  ,0,,,0,PAC
Low Admission,T974T976,Electromechanical Engineering Technology/Technician - Robotics,0,0,0,0,0,  ,0,,,0,PAC
Low Admission,T974T976,Electromechanical Engineering Technology/Technician - Robotics,0,0,0,0,0,  ,0,,,0,PAC
Low Admission,T974T976,Electromechanical Engineering Technology/Technician - Robotics,0,0,0,0,0,  ,0,,,0,PAC
Low Admission,T974T976,Electromechanical Engineering Technology/Technician - Robotics,0,0,0,0,0,  ,0,,,0,PAC
Low Admission,T974T976,Electromechanical Engineering Technology/Technician - Robotics,0,0,0,0,0,  ,0,,,0,PAC
Low Admission,T974T976,Electromechanical Engineering Technology/Technician - Robotics,0,0,0,0,0,  ,0,,,0,PAC
Low Admission,T974T976,Electromechanical Engineering Technology/Technician - Robotics,0,0,0,0,0,  ,0,,,0,PAC
Low Admission,T974T976,Electromechanical Engineering Technology/Technician - Robotics,0,0,0,0,0,  ,0,,,0,PAC
Low Admission,T929,Electronics Engineering Technology - Industrial Automation,0,0,0,0,0,  ,0,,,0,PAC
Low Admission,T929,Electronics Engineering Technology - Industrial Automation,0,0,0,0,0,  ,0,,,0,PAC
Low Admission,T929,Electronics Engineering Technology - Industrial Automation,0,0,0,0,0,  ,0,,,0,PAC
Low Admission,T929,Electronics Engineering Technology - Industrial Automation,0,0,0,0,0,  ,0,,,0,PAC
Low Admission,T929,Electronics Engineering Technology - Industrial Automation,0,0,0,0,0,  ,0,,,0,PAC
Low Admission,T929,Electronics Engineering Technology - Industrial Automation,0,0,0,0,0,  ,0,,,0,PAC
Low Admission,T929,Electronics Engineering Technology - Industrial Automation,0,0,0,0,0,  ,0,,,0,PAC
Low Admission,B906,Esports Administration and Entrepreneurship,0,0,0,0,0,  ,0,,,0,PAC
Low Admission,B906,Esports Administration and Entrepreneurship,0,0,0,0,0,  ,0,,,0,PAC
Low Admission,B906,Esports Administration and Entrepreneurship,0,0,0,0,0,  ,0,,,0,PAC
Low Admission,B906,Esports Administration and Entrepreneurship,0,0,0,0,0,  ,0,,,0,PAC
Low Admission,B906,Esports Administration and Entrepreneurship,0,0,0,0,0,  ,0,,,0,PAC
Low Admission,B906,Esports Administration and Entrepreneurship,0,0,0,0,0,  ,0,,,0,PAC
Low Admission,B906,Esports Administration and Entrepreneurship,0,0,0,0,0,  ,0,,,0,PAC
Low Admission,B906,Esports Administration and Entrepreneurship,0,0,0,0,0,  ,0,,,0,PAC
Low Admission,B912,Esthetician,0,0,0,0,0,  ,0,,,0,PAC
Low Admission,B912,Esthetician,0,0,0,0,0,  ,0,,,0,PAC
Low Admission,B912,Esthetician,0,0,0,0,0,  ,0,,,0,PAC
Low Admission,B912,Esthetician,0,0,0,0,0,  ,0,,,0,PAC
Low Admission,B912,Esthetician,0,0,0,0,0,  ,0,,,0,PAC
Low Admission,B912,Esthetician,0,0,0,0,0,  ,0,,,0,PAC
Low Admission,B912,Esthetician,0,0,0,0,0,  ,0,,,0,PAC
Low Admission,B912,Esthetician,0,0,0,0,0,  ,0,,,0,PAC
Low Admission,B908,Event Management,0,0,0,0,0,  ,0,,,0,PAC
Low Admission,B908,Event Management,0,0,0,0,0,  ,0,,,0,PAC
Low Admission,B908,Event Management,0,0,0,0,0,  ,0,,,0,PAC
Low Admission,B908,Event Management,0,0,0,0,0,  ,0,,,0,PAC
Low Admission,B908,Event Management,0,0,0,0,0,  ,0,,,0,PAC
Low Admission,B908,Event Management,0,0,0,0,0,  ,0,,,0,PAC
Low Admission,B908,Event Management,0,0,0,0,0,  ,0,,,0,PAC
Low Admission,B908,Event Management,0,0,0,0,0,  ,0,,,0,PAC
Low Admission,B877,Fashion Design Technician,0,0,0,0,0,  ,0,,,0,PAC
Low Admission,B877,Fashion Design Technician,0,0,0,0,0,  ,0,,,0,PAC
Low Admission,B877,Fashion Design Technician,0,0,0,0,0,  ,0,,,0,PAC
Low Admission,B877,Fashion Design Technician,0,0,0,0,0,  ,0,,,0,PAC
Low Admission,B877,Fashion Design Technician,0,0,0,0,0,  ,0,,,0,PAC
Low Admission,B877,Fashion Design Technician,0,0,0,0,0,  ,0,,,0,PAC
Low Admission,B877,Fashion Design Technician,0,0,0,0,0,  ,0,,,0,PAC
Excellent,H879,Fitness & Health Promotion,0,0,0,0,0,"Erie St E, Windsor, ON, Canada",N9A 3Y5,42.3128744,-83.0227304,0,Placement
Excellent,H879,Fitness & Health Promotion,0,0,0,0,0,"Wyandotte St E, Windsor, ON, Canada",N9A 3J9,42.3279319,-82.9716871,0,Placement
Excellent,H879,Fitness & Health Promotion,0,0,0,0,0,"Tecumseh Rd E, Windsor, ON, Canada",N8X 2R2,42.3088511,-82.9601572,0,Placement
Excellent,H879,Fitness & Health Promotion,0,0,0,0,0,"Talbot St E, Leamington, ON, Canada",N8H 1L3,42.0555511,-82.589608,0,Placement
Excellent,H879,Fitness & Health Promotion,0,0,0,0,0,"Forest St, Chatham, ON N7L, Canada",N7L 1Z9,42.4129147,-82.1876765,1,Placement
Excellent,H879,Fitness & Health Promotion,0,0,0,0,0,"Grand Marais Rd W, Windsor, ON N9E, Canada",N9E 1E2,42.2684546,-83.0258834,0,Placement
Excellent,H879,Fitness & Health Promotion,0,0,0,0,0,"Courthouse Ln, Chatham, ON N7L, Canada",N7L 0B5,42.4024087,-82.208087,1,Placement
Excellent,H879,Fitness & Health Promotion,0,0,0,0,0,"Memorial Dr, Windsor, ON, Canada",N8X 5C8,42.2912544,-83.0087792,2,Placement
Excellent,H879,Fitness & Health Promotion,0,0,0,0,0,"Tecumseh Rd E, Windsor, ON, Canada",N8T 1B6,42.3088511,-82.9601572,0,Placement
Excellent,H879,Fitness & Health Promotion,0,0,0,0,0,"Front Rd, LaSalle, ON N9J, Canada",N9J 2B6,42.2186177,-83.1011802,5,Placement
Excellent,H879,Fitness & Health Promotion,0,0,0,0,0,"Queen St, Chatham, ON N7M, Canada",N7M 2G7,42.395969,-82.176436,2,Placement
Excellent,H879,Fitness & Health Promotion,0,0,0,0,0,"Tecumseh Rd E, Windsor, ON, Canada",N8W 1C1,42.3088511,-82.9601572,0,Placement
Excellent,H879,Fitness & Health Promotion,0,0,0,0,0,"Walker Rd, Windsor, ON, Canada",N8W 3T1,42.2821947,-82.9814703,0,Placement
Excellent,H879,Fitness & Health Promotion,0,0,0,0,0,"McHugh St, Windsor, ON, Canada",N8P 0A6,42.3189907,-82.9200866,0,Placement
Excellent,H879,Fitness & Health Promotion,0,0,0,0,0,"Dougall Ave, Windsor, ON, Canada",N9E 1S6,42.2828686,-83.0200207,0,Placement
Excellent,H879,Fitness & Health Promotion,0,0,0,0,0,"Malden Rd, LaSalle, ON, Canada",N9H 1Z1,42.2217269,-83.0604569,0,Placement
Excellent,H879,Fitness & Health Promotion,0,0,0,0,0,"McNorton St, Tecumseh, ON, Canada",N8N 3Z7,42.3162019,-82.8923791,1,Placement
Excellent,H879,Fitness & Health Promotion,0,0,0,0,0,"Howard Ave, Windsor, ON, Canada",N9A 1S5,42.2759227,-83.006396,0,Placement
Excellent,H879,Fitness & Health Promotion,0,0,0,0,0,"Tecumseh Rd E Windsor, ON ",0,NA,,0,Placement
Excellent,H879,Fitness & Health Promotion,0,0,0,0,0,"Wigle Ave, Kingsville, ON N9Y, Canada",N9Y 2J8,42.0345202,-82.7275518,1,Placement
Excellent,H879,Fitness & Health Promotion,0,0,0,0,0,"Carmichael Rd Windsor, ON ",0,NA,,2,Placement
Excellent,H879,Fitness & Health Promotion,0,0,0,0,0,  ,0,,,3,Placement
Excellent,H879,Fitness & Health Promotion,0,0,0,0,0,"Quality Wy, Windsor, ON N8T 3R9, Canada",N8T 3R9,42.29215,-82.9330004,0,Placement
Excellent,H879,Fitness & Health Promotion,0,0,0,0,0,"N Talbot Rd, Windsor, ON, Canada",N9A 6J3,42.23941,-82.9658407,4,Placement
Excellent,H879,Fitness & Health Promotion,0,0,0,0,0,"McHugh St, Windsor, ON, Canada",N8S 0A1,42.3189907,-82.9200866,2,Placement
Excellent,H879,Fitness & Health Promotion,0,0,0,0,0,  ,0,,,0,PAC
Excellent,H879,Fitness & Health Promotion,0,0,0,0,0,"Sandwich St S, Amherstburg, ON, Canada",N9V 2A3,42.0988348,-83.1081643,0,Placement
Excellent,H879,Fitness & Health Promotion,0,0,0,0,0,"Advance Boulevard Tecumseh, ON ",0,NA,,2,Placement
Excellent,H879,Fitness & Health Promotion,0,0,0,0,0,"Drouillard Rd, Windsor, ON, Canada",N8Y 4Y1,42.3148679,-82.9958736,3,Placement
Excellent,H879,Fitness & Health Promotion,0,0,0,0,0,"St. Clair College Windsor, ON ",0,NA,,0,Placement
Excellent,H879,Fitness & Health Promotion,0,0,0,0,0,  ,0,,,0,PAC
Excellent,H879,Fitness & Health Promotion,0,0,0,0,0,"Laurier Pkwy, LaSalle, ON, Canada",N9J 0B4,42.2251162,-83.0288772,0,Placement
Excellent,H879,Fitness & Health Promotion,0,0,0,0,0,"Dougall Ave, Windsor, ON N8X 1T3, Canada",N8X 1T3,42.2894232,-83.0244989,6,Placement
Excellent,H879,Fitness & Health Promotion,0,0,0,0,0,"Laramie St, Tecumseh, ON N8N, Canada",N8N 3B7,42.3132822,-82.8880541,5,Placement
Excellent,H879,Fitness & Health Promotion,0,0,0,0,0,"Crawford Ave, Windsor, ON, Canada",N9A 5C8,42.3070657,-83.0449367,0,Placement
Excellent,H879,Fitness & Health Promotion,0,0,0,0,0,"Meadowbrook Ln, Windsor, ON N8T, Canada",N8T 0A4,42.3049861,-82.931088,3,Placement
Excellent,H879,Fitness & Health Promotion,0,0,0,0,0,  ,0,,,0,PAC
Excellent,H879,Fitness & Health Promotion,0,0,0,0,0,"Division Rd, Windsor, ON, Canada",N8X 0A8,42.2638407,-82.9872777,2,Placement
Excellent,H879,Fitness & Health Promotion,0,0,0,0,0,  ,0,,,0,PAC
Excellent,H879,Fitness & Health Promotion,0,0,0,0,0,  ,0,,,0,PAC
Excellent,H879,Fitness & Health Promotion,0,0,0,0,0,"Richmond St, Chatham-Kent, ON, Canada",N7M 5J7,42.3895148,-82.2013449,6,Placement
Excellent,H879,Fitness & Health Promotion,0,0,0,1,0,  ,0,,,0,placement
Excellent,H879,Fitness & Health Promotion,0,0,0,1,0,"First Street, Belle River, ON  ",0,NA,,1,placement
Excellent,H879,Fitness & Health Promotion,0,0,0,1,0,"Dougall Avenue, Windsor, ON  ",0,NA,,4,placement
Excellent,H879,Fitness & Health Promotion,0,0,0,1,0,Carmichael Rd Windsor ON  ,0,NA,,0,placement
Excellent,H879,Fitness & Health Promotion,0,0,0,1,0,"Front Rd. Lasalle, ON  ",0,NA,,0,placement
Excellent,H879,Fitness & Health Promotion,0,0,0,1,0,  ,0,,,0,placement
Excellent,H879,Fitness & Health Promotion,0,0,0,1,0,"Howard Ave Windsor, ON N9A 1S5  ",0,NA,,3,placement
Excellent,H879,Fitness & Health Promotion,0,0,0,1,0,Meadowbrook Lane Windsor ON  ,0,NA,,0,placement
Excellent,H879,Fitness & Health Promotion,0,0,0,1,0,  ,0,,,0,placement
Excellent,H879,Fitness & Health Promotion,0,0,0,1,0,"Mill St W, Leamington, ON N8H 1S8  ",0,NA,,1,placement
Excellent,H879,Fitness & Health Promotion,0,0,0,1,0,"Lauzon Rd., Windsor  ",0,NA,,1,placement
Excellent,H879,Fitness & Health Promotion,0,0,0,1,0,  ,0,,,1,placement
Excellent,H879,Fitness & Health Promotion,0,0,0,1,0,"Tecumseh Rd. E Windsor, ON  ",0,NA,,2,placement
Excellent,H879,Fitness & Health Promotion,0,0,0,1,0,Crawford Ave. Windsor ON  ,0,NA,,2,placement
Excellent,H879,Fitness & Health Promotion,0,0,0,1,0,"McHugh St. Windsor, Ontario  N8S 0A1   ",0,NA,,0,placement
Excellent,H879,Fitness & Health Promotion,0,0,0,1,0,"B, \ McAffee St S Unit, Harrow, ON N0R 1G0  ",0,NA,,0,placement
Excellent,H879,Fitness & Health Promotion,0,0,0,1,0,  ,0,,,0,placement
Excellent,H879,Fitness & Health Promotion,0,0,0,1,0,"West End, Downtown  ",0,NA,,2,placement
Excellent,H879,Fitness & Health Promotion,0,0,0,1,0,"Main Street WestKingsville, Ontario N9Y 1H8  ",0,NA,,0,placement
Excellent,H879,Fitness & Health Promotion,0,0,0,1,0,"Greenwood Plaza (Central at EC Row), Deziel Drive, Unit Windsor  ",0,NA,,0,placement
Excellent,H879,Fitness & Health Promotion,0,0,0,1,0,"Jefferson Blvd, Windsor, ON N8T 3G9  ",0,NA,,3,placement
Excellent,H879,Fitness & Health Promotion,0,0,0,1,0,"Malden Rd Lasalle, ON \  ",0,NA,,5,placement
Excellent,H879,Fitness & Health Promotion,0,0,0,1,0,"Quality Way, Unit, Windsor, ON. N8T 3R9  ",0,NA,,0,placement
Excellent,H879,Fitness & Health Promotion,0,0,0,1,0,  ,0,,,6,placement
